Account ID,City,State,BFPO No,Postcode,Country,Total Gifts (All Time),Last Gift Date,Number of Gifts Past 18 Months
001PY00000iPkucYAC,Cold Spring,NY,,,,"$1,575.00 ",5/5/2025,1
001PY00000fdugTYAQ,College Point,NY,,,,$5.18 ,4/26/2022,0
001PY00000ffJInYAM,College Point,NY,,,,$5.00 ,11/28/2023,0
001PY00000ffRrKYAU,Columbiaville,NY,,,,$145.00 ,12/27/2024,1
001PY00000ffCMrYAM,Congers,NY,,,,$425.00 ,2/20/2024,0
001PY00000ff8DWYAY,Congers,NY,,,,$640.00 ,8/28/2020,0
001PY00000ff7gNYAQ,Congers,NY,,,,$270.00 ,12/31/2020,0
001PY00000fe3OxYAI,Congers,NY,,,,$100.00 ,4/8/2021,0
001PY00000ff2exYAA,Congers,NY,,,,$100.00 ,4/23/2023,0
001PY00000ffEOfYAM,Congers,NY,,,,$100.00 ,7/3/2023,0
001PY00000ff8tNYAQ,Congers,NY,,,,"$1,005.00 ",12/28/2024,1
001PY00000fbcmuYAA,Congers,NY,,,,"$1,320.00 ",1/26/2021,0
001PY00000fdugJYAQ,Connelly,NY,,,,$10.00 ,4/21/2022,0
001PY00000fegYDYAY,Cooperstown,NY,,,,$125.00 ,12/27/2024,1
001PY00000ffB1YYAU,Copake,NY,,,,$125.00 ,12/10/2020,0
001PY00000ffKDtYAM,Copake,NY,,,,$50.00 ,2/1/2022,0
001PY00000ff4AOYAY,Copake,NY,,,,$310.00 ,1/23/2023,0
001PY00000ffQlBYAU,Copake,NY,,,,$100.00 ,8/13/2024,1
001PY00000ffQu3YAE,Copake,NY,,,,$20.00 ,9/5/2024,1
001PY00000ffH3zYAE,Copake,NY,,,,$736.12 ,6/22/2025,1
001PY00000ffM2OYAU,Coram,NY,,,,$20.00 ,12/5/2024,1
001PY00000ff8DvYAI,Cordtlandt Manor,NY,,,,$460.00 ,3/2/2023,0
001PY00000ff4bOYAQ,Corfu,NY,,,,$65.00 ,11/30/2023,0
001PY00000feF3UYAU,Corinth,NY,,,,"$1,595.00 ",9/26/2025,12
001PY00000ffzOZYAY,Corning,NY,,,,"$1,195.00 ",12/5/2024,1
001PY00000ffAr7YAE,Cornwall,NY,,,,$50.00 ,4/22/2021,0
001PY00000feCPjYAM,Cornwall,NY,,,,$51.25 ,5/17/2021,0
001PY00000ffGdSYAU,Cornwall,NY,,,,$10.25 ,5/17/2021,0
001PY00000ffGjSYAU,Cornwall,NY,,,,$50.00 ,8/16/2021,0
001PY00000fdugtYAA,Cornwall,NY,,,,$1.00 ,5/4/2022,0
001PY00000ffG3hYAE,Cornwall,NY,,,,$100.00 ,12/23/2022,0
001PY00000ffCSrYAM,Cornwall,NY,,,,$103.63 ,5/30/2023,0
001PY00000ffQQOYA2,Cornwall,NY,,,,$5.00 ,6/3/2024,1
001PY00000ff8jkYAA,Cornwall,NY,,,,$150.00 ,12/26/2024,1
001PY00000ffGirYAE,Cornwall,NY,,,,$148.00 ,5/15/2025,1
001PY00000ffzXzYAI,Cornwall on Hudson,NY,,,,$400.00 ,5/2/2022,0
001PY00000femzAYAQ,Cornwall On Hudson,NY,,,,$535.44 ,6/9/2022,0
001PY00000ffPHBYA2,Cornwall on Hudson,NY,,,,$21.04 ,9/28/2023,0
001PY00000ffOUDYA2,Cornwall on Hudson,NY,,,,$50.00 ,11/26/2023,0
001PY00000ffQQHYA2,Cornwall on Hudson,NY,,,,$21.04 ,6/2/2024,1
001PY00000ffR4xYAE,Cornwall on Hudson,NY,,,,$20.00 ,11/18/2024,1
001PY00000ff3RSYAY,Cornwall-on-Hudson,NY,,,,"$2,760.00 ",12/22/2022,0
001PY00000fe3OzYAI,Cornwall-on-Hudson,NY,,,,$350.00 ,2/14/2020,0
001PY00000ffGbBYAU,Cornwall-on-Hudson,NY,,,,$20.00 ,4/27/2020,0
001PY00000fe4HAYAY,Cornwall-on-Hudson,NY,,,,$25.00 ,12/1/2020,0
001PY00000ffCloYAE,Cornwall-on-Hudson,NY,,,,$137.50 ,12/1/2020,0
001PY00000ff53AYAQ,Cornwall-on-Hudson,NY,,,,$520.00 ,3/31/2021,0
001PY00000ff7oCYAQ,Cornwall-on-Hudson,NY,,,,$225.00 ,5/6/2022,0
001PY00000ffSlEYAU,Cornwall-on-Hudson,NY,,,,$35.00 ,12/29/2022,0
001PY00000ffL9YYAU,Cornwall-on-Hudson,NY,,,,$50.00 ,3/21/2023,0
001PY00000ff8kGYAQ,Cornwall-on-Hudson,NY,,,,$100.00 ,12/31/2023,0
001PY00000ffCSBYA2,Cornwall-on-Hudson,NY,,,,$396.25 ,12/31/2024,1
001PY00000ffJ7jYAE,Cornwall-on-Hudson,NY,,,,$102.12 ,1/31/2025,1
001PY00000ff4KGYAY,Cornwall-on-Hudson,NY,,,,"$1,150.00 ",3/28/2025,1
001PY00000ffFU8YAM,Cornwall-on-Hudson,NY,,,,$575.00 ,9/28/2025,15
001PY00000ffRDeYAM,Cornwall-on-Hudson,NY,,,,$65.00 ,9/30/2025,13
001PY00000ffEB7YAM,Corona,NY,,,,$37.28 ,5/21/2020,0
001PY00000ffMbQYAU,Corona,NY,,,,$5.18 ,4/14/2023,0
001PY00000ff6GOYAY,Cortland,NY,,,,$455.00 ,12/13/2024,1
001PY00000ffHBRYA2,Cortland Manor,NY,,,,$65.00 ,6/28/2021,0
001PY00000femGTYAY,Cortland Manor,NY,,,,$20.00 ,8/13/2023,0
001PY00000ffHefYAE,Cortland Manor,NY,,,,$165.00 ,10/4/2025,17
001PY00000ffHsdYAE,Cortlandt,NY,,,,$35.00 ,4/22/2022,0
001PY0000143y9jYAA,Cortlandt Manor,NY,,,,$51.50 ,10/6/2025,1
001PY00000ffM9EYAU,cortlandt manor,NY,,,,$253.00 ,10/9/2025,3
001PY00000ff5YeYAI,Cortlandt Manor,NY,,,,$330.00 ,2/4/2020,0
001PY00000ff2dEYAQ,Cortlandt Manor,NY,,,,$230.00 ,2/13/2020,0
001PY00000ff9ogYAA,Cortlandt Manor,NY,,,,$630.00 ,12/22/2020,0
001PY00000fdz8qYAA,Cortlandt Manor,NY,,,,$55.75 ,5/17/2021,0
001PY00000ffHaNYAU,Cortlandt Manor,NY,,,,$40.00 ,10/1/2021,0
001PY00000ff1zhYAA,Cortlandt Manor,NY,,,,"$1,445.00 ",10/13/2021,0
001PY00000fdugKYAQ,Cortlandt Manor,NY,,,,$25.90 ,4/21/2022,0
001PY00000feUxvYAE,Cortlandt Manor,NY,,,,$406.62 ,4/24/2022,0
001PY00000ffC7PYAU,Cortlandt Manor,NY,,,,$26.03 ,4/24/2022,0
001PY00000ffCvGYAU,Cortlandt Manor,NY,,,,$640.00 ,12/15/2022,0
001PY00000ffAMTYA2,Cortlandt Manor,NY,,,,$190.36 ,12/21/2022,0
001PY00000ff2V0YAI,Cortlandt Manor,NY,,,,"$1,208.58 ",3/31/2023,0
001PY00000ffJJbYAM,Cortlandt Manor,NY,,,,$15.54 ,4/7/2023,0
001PY00000ffMS0YAM,Cortlandt Manor,NY,,,,$50.00 ,4/19/2023,0
001PY00000ffNWWYA2,Cortlandt Manor,NY,,,,$50.00 ,4/24/2023,0
001PY00000ffPGcYAM,Cortlandt Manor,NY,,,,$100.00 ,9/23/2023,0
001PY00000ffPI4YAM,Cortlandt Manor,NY,,,,$100.00 ,10/10/2023,0
001PY00000ffNdRYAU,Cortlandt Manor,NY,,,,$101.81 ,11/28/2023,0
001PY00000ff8joYAA,Cortlandt Manor,NY,,,,$100.00 ,12/24/2023,0
001PY00000ffOnhYAE,Cortlandt Manor,NY,,,,$50.00 ,12/31/2023,0
001PY00000ffF3nYAE,Cortlandt Manor,NY,,,,$120.00 ,1/18/2024,0
001PY00000ffQ8QYAU,Cortlandt Manor,NY,,,,$40.00 ,4/22/2024,2
001PY00000fem6fYAA,Cortlandt Manor,NY,,,,$150.00 ,4/27/2024,1
001PY00000ffDbbYAE,Cortlandt Manor,NY,,,,$280.00 ,7/25/2024,1
001PY00000ffErpYAE,Cortlandt Manor,NY,,,,$40.00 ,7/30/2024,1
001PY00000ff2mDYAQ,Cortlandt Manor,NY,,,,$550.00 ,9/30/2024,2
001PY00000ffBiTYAU,Cortlandt Manor,NY,,,,$703.62 ,11/10/2024,1
001PY00000ffAYLYA2,Cortlandt Manor,NY,,,,$410.00 ,12/2/2024,1
001PY00000ff532YAA,Cortlandt Manor,NY,,,,$365.00 ,12/2/2024,1
001PY00000ffG2uYAE,Cortlandt Manor,NY,,,,$120.98 ,12/3/2024,1
001PY00000ffCzeYAE,Cortlandt Manor,NY,,,,"$3,500.00 ",12/4/2024,1
001PY00000ffRDqYAM,Cortlandt Manor,NY,,,,$100.00 ,12/6/2024,1
001PY00000fev7oYAA,Cortlandt Manor,NY,,,,$785.00 ,12/18/2024,1
001PY00000ffEerYAE,Cortlandt Manor,NY,,,,$45.00 ,12/27/2024,2
001PY00000ffEAzYAM,Cortlandt Manor,NY,,,,$121.00 ,12/31/2024,1
001PY00000ffQDQYA2,Cortlandt Manor,NY,,,,$88.70 ,2/1/2025,1
001PY00000ffBf7YAE,Cortlandt Manor,NY,,,,$731.91 ,5/14/2025,1
001PY00000ffGi5YAE,Cortlandt Manor,NY,,,,$20.36 ,5/15/2025,1
001PY00000ffSr0YAE,Cortlandt Manor,NY,,,,$50.00 ,5/16/2025,1
001PY00000ffAy1YAE,Cortlandt Manor,NY,,,,$351.50 ,9/24/2025,1
001PY00000ff3wjYAA,Cortlandt Manor,NY,,,,"$5,980.00 ",9/30/2025,1
001PY000013xaTSYAY,Cortlandt Manor,NY,,,,$25.75 ,10/6/2025,1
001PY00000ff77EYAQ,Corttlandt Manor,NY,,,,$470.00 ,12/31/2024,1
001PY00000ff3j8YAA,Cottekill,NY,,,,$535.00 ,7/31/2020,0
001PY00000ffF5tYAE,Cottekill,NY,,,,$100.00 ,12/6/2020,0
001PY00000ffDfuYAE,Cottekill,NY,,,,$50.00 ,10/19/2023,0
001PY00000ffS8XYAU,Coxsackie,NY,,,,$100.00 ,4/22/2021,0
001PY00000fepcEYAQ,Coxsackie,NY,,,,$50.00 ,3/13/2023,0
001PY00000ffOLYYA2,Coxsackie,NY,,,,$35.00 ,5/26/2023,0
001PY00000ff8i5YAA,Coxsackie,NY,,,,$455.00 ,8/3/2025,17
001PY00000fewuzYAA,Cragsmoor,NY,,,,"$1,125.00 ",12/16/2024,1
001PY00000ffIWdYAM,Craryville,NY,,,,$100.00 ,12/31/2021,0
001PY00000ff0poYAA,Craryville,NY,,,,"$1,460.00 ",9/30/2024,1
001PY00000ffPdjYAE,Craryville,NY,,,,"$2,078.14 ",12/24/2024,1
001PY00000ffzXmYAI,Crompond,NY,,,,$50.00 ,1/6/2021,0
001PY00000ffLX4YAM,Crompond,NY,,,,$10.00 ,11/28/2023,0
001PY00000fyRagYAE,Crompond,NY,,,,$100.00 ,12/30/2024,1
001PY00000ffJMtYAM,Cropseyville,NY,,,,$20.00 ,6/18/2022,0
001PY00000fetpmYAA,Cross River,NY,,,,"$29,595.00 ",11/18/2024,1
001PY00000feJ4zYAE,Croton,NY,,,,$51.97 ,11/29/2022,0
001PY00000ffQCfYAM,Croton,NY,,,,$20.00 ,4/30/2024,1
001PY00000ffQCpYAM,Croton,NY,,,,$85.00 ,11/24/2024,2
001PY00000ffzUMYAY,Croton,NY,,,,$50.00 ,6/17/2021,0
001PY00000ffRzVYAU,Croton Falls,NY,,,,$20.00 ,9/21/2021,0
001PY00000ffL6NYAU,Croton On Hudson,NY,,,,$35.00 ,4/22/2023,0
001PY00000ffCvNYAU,Croton on Hudson,NY,,,,$50.00 ,12/26/2021,0
001PY00000fecNMYAY,Croton on Hudson,NY,,,,$70.00 ,11/19/2022,0
001PY00000ffMi0YAE,Croton on Hudson,NY,,,,$20.00 ,3/10/2023,0
001PY00000fei8WYAQ,Croton on Hudson,NY,,,,$50.00 ,3/15/2023,0
001PY00000ffRkoYAE,Croton on Hudson,NY,,,,$710.88 ,5/22/2023,0
001PY00000fezjUYAQ,Croton on Hudson,NY,,,,$85.00 ,12/4/2023,0
001PY00000ffIWJYA2,Croton on Hudson,NY,,,,$50.00 ,4/29/2024,1
001PY00000ffQcHYAU,Croton on Hudson,NY,,,,$100.00 ,8/6/2024,1
001PY00000ff6VOYAY,Croton on Hudson,NY,,,,$145.00 ,10/23/2024,1
001PY00000fduwuYAA,Croton On Hudson,NY,,,,$470.00 ,11/12/2024,2
001PY00000ff8IsYAI,Croton on Hudson,NY,,,,$465.00 ,12/29/2024,1
001PY00000gRf5nYAC,Croton-on-Hudson,NY,,,,"$1,685.37 ",2/23/2023,0
001PY00000ffzrcYAA,Croton-on-Hudson,NY,,,,$51.81 ,5/6/2023,0
001PY00000ffCXvYAM,Croton-on-Hudson,NY,,,,$80.00 ,11/14/2024,3
001PY00000ffEbNYAU,Croton-on-Hudson,NY,,,,$191.79 ,10/7/2025,3
001PY00000ff2wEYAQ,Croton-On-Hudson,NY,,,,$189.02 ,10/14/2025,2
001PY00000ffFUFYA2,Croton-on-Hudson,NY,,,,$100.00 ,2/9/2020,0
001PY00000ffFUKYA2,Croton-on-Hudson,NY,,,,$10.00 ,2/13/2020,0
001PY00000ff8gFYAQ,Croton-on-Hudson,NY,,,,$100.00 ,4/4/2020,0
001PY00000ffCzvYAE,Croton-on-Hudson,NY,,,,$60.00 ,5/31/2020,0
001PY00000ff43HYAQ,Croton-on-Hudson,NY,,,,$50.00 ,6/9/2020,0
001PY00000ffEFrYAM,Croton-on-Hudson,NY,,,,"$1,215.00 ",6/15/2020,0
001PY00000ffFdGYAU,Croton-on-Hudson,NY,,,,$50.00 ,10/29/2020,0
001PY00000ff7fHYAQ,Croton-on-Hudson,NY,,,,$200.00 ,11/9/2020,0
001PY00000ffGJBYA2,Croton-on-Hudson,NY,,,,$100.00 ,12/31/2020,0
001PY00000ffAOSYA2,Croton-on-Hudson,NY,,,,$520.00 ,1/6/2021,0
001PY00000ff1bWYAQ,Croton-on-Hudson,NY,,,,"$3,450.00 ",1/26/2021,0
001PY00000ffGvAYAU,Croton-on-Hudson,NY,,,,$50.00 ,2/18/2021,0
001PY00000feaLgYAI,Croton-on-Hudson,NY,,,,$170.00 ,3/2/2021,0
001PY00000ffGioYAE,Croton-on-Hudson,NY,,,,$20.50 ,5/17/2021,0
001PY00000ffDhKYAU,Croton-on-Hudson,NY,,,,$102.50 ,5/17/2021,0
001PY00000ff5cEYAQ,Croton-on-Hudson,NY,,,,$365.00 ,6/25/2021,0
001PY00000ffBHWYA2,Croton-on-Hudson,NY,,,,$175.00 ,8/16/2021,0
001PY00000feFEkYAM,Croton-on-Hudson,NY,,,,$5.00 ,10/2/2021,0
001PY00000ffEJ8YAM,Croton-on-Hudson,NY,,,,$77.00 ,10/8/2021,0
001PY00000ff3MXYAY,Croton-on-Hudson,NY,,,,$490.00 ,11/30/2021,0
001PY00000ffSaPYAU,Croton-on-Hudson,NY,,,,$45.00 ,12/27/2021,0
001PY00000ff6ezYAA,Croton-on-Hudson,NY,,,,$190.00 ,2/7/2022,0
001PY00000ffFRaYAM,Croton-on-Hudson,NY,,,,$200.00 ,4/8/2022,0
001PY00000ffRedYAE,Croton-on-Hudson,NY,,,,$30.00 ,4/16/2022,0
001PY00000ffBfdYAE,Croton-on-Hudson,NY,,,,$80.50 ,4/19/2022,0
001PY00000ffCmsYAE,Croton-on-Hudson,NY,,,,$770.00 ,4/25/2022,0
001PY00000fdugwYAA,Croton-on-Hudson,NY,,,,$10.36 ,5/4/2022,0
001PY00000ffIoiYAE,Croton-on-Hudson,NY,,,,$50.00 ,5/16/2022,0
001PY00000ffJMgYAM,Croton-on-Hudson,NY,,,,$259.07 ,6/17/2022,0
001PY00000gRf6UYAS,Croton-on-Hudson,NY,,,,$180.00 ,6/21/2022,0
001PY00000ffCSOYA2,Croton-on-Hudson,NY,,,,$200.00 ,6/27/2022,0
001PY00000ffzY4YAI,Croton-on-Hudson,NY,,,,$152.50 ,8/23/2022,0
001PY00000ffJJkYAM,Croton-on-Hudson,NY,,,,$20.00 ,9/10/2022,0
001PY00000fedjdYAA,Croton-on-Hudson,NY,,,,$405.00 ,9/10/2022,0
001PY00000ffJnBYAU,Croton-on-Hudson,NY,,,,$20.00 ,9/10/2022,0
001PY00000ff95qYAA,Croton-on-Hudson,NY,,,,$150.00 ,9/10/2022,0
001PY00000ffJn8YAE,Croton-on-Hudson,NY,,,,$20.00 ,9/10/2022,0
001PY00000feEyYYAU,Croton-on-Hudson,NY,,,,$270.00 ,9/13/2022,0
001PY00000ffzYYYAY,Croton-on-Hudson,NY,,,,$50.00 ,9/13/2022,0
001PY00000ff7DsYAI,Croton-on-Hudson,NY,,,,$601.97 ,11/29/2022,0
001PY00000ff1GfYAI,Croton-on-Hudson,NY,,,,$630.00 ,12/13/2022,0
001PY00000ffDUjYAM,Croton-on-Hudson,NY,,,,$200.00 ,12/23/2022,0
001PY00000feF30YAE,Croton-on-Hudson,NY,,,,$800.00 ,1/27/2023,0
001PY00000felQ7YAI,Croton-on-Hudson,NY,,,,$20.00 ,3/7/2023,0
001PY00000ffCXJYA2,Croton-on-Hudson,NY,,,,$85.00 ,3/16/2023,0
001PY00000ffL9VYAU,Croton-on-Hudson,NY,,,,$35.00 ,3/17/2023,0
001PY00000fei8aYAA,Croton-on-Hudson,NY,,,,$100.00 ,3/22/2023,0
001PY00000ffI15YAE,Croton-on-Hudson,NY,,,,$105.00 ,4/4/2023,0
001PY00000ffNdPYAU,Croton-on-Hudson,NY,,,,$25.00 ,4/29/2023,0
001PY00000ffG3lYAE,Croton-on-Hudson,NY,,,,$310.00 ,6/14/2023,0
001PY00000ffOLyYAM,Croton-on-Hudson,NY,,,,$420.00 ,6/14/2023,0
001PY00000ff49nYAA,Croton-on-Hudson,NY,,,,$102.12 ,6/27/2023,0
001PY00000ff7YfYAI,Croton-on-Hudson,NY,,,,"$3,050.00 ",6/28/2023,0
001PY00000ffOdtYAE,Croton-on-Hudson,NY,,,,$50.00 ,7/7/2023,0
001PY00000feYg0YAE,Croton-on-Hudson,NY,,,,$330.00 ,7/14/2023,0
001PY00000feFEjYAM,Croton-on-Hudson,NY,,,,$25.00 ,9/11/2023,0
001PY00000featTYAQ,Croton-on-Hudson,NY,,,,$355.00 ,12/22/2023,0
001PY00000ff8F3YAI,Croton-on-Hudson,NY,,,,$200.00 ,12/31/2023,0
001PY00000ff1QhYAI,Croton-on-Hudson,NY,,,,$420.00 ,1/4/2024,0
001PY00000ff9mGYAQ,Croton-on-Hudson,NY,,,,$225.00 ,2/3/2024,0
001PY00000ff2QQYAY,Croton-on-Hudson,NY,,,,$90.00 ,4/22/2024,1
001PY00000ff2x4YAA,Croton-on-Hudson,NY,,,,"$1,195.00 ",5/8/2024,1
001PY00000fe0m6YAA,Croton-on-Hudson,NY,,,,$595.00 ,5/14/2024,1
001PY00000ffEIqYAM,Croton-on-Hudson,NY,,,,"$5,750.00 ",6/8/2024,1
001PY00000ffEOQYA2,Croton-on-Hudson,NY,,,,$100.00 ,6/25/2024,1
001PY00000fe70GYAQ,Croton-on-Hudson,NY,,,,$400.00 ,7/22/2024,1
001PY00000ffESpYAM,Croton-on-Hudson,NY,,,,$400.00 ,8/14/2024,1
001PY00000ffAXBYA2,Croton-on-Hudson,NY,,,,"$1,355.00 ",9/23/2024,1
001PY00000ffBfcYAE,Croton-on-Hudson,NY,,,,$655.00 ,10/3/2024,2
001PY00000ff2R6YAI,Croton-on-Hudson,NY,,,,$420.00 ,10/23/2024,2
001PY00000feaMoYAI,Croton-on-Hudson,NY,,,,$583.18 ,11/30/2024,1
001PY00000ff7MQYAY,Croton-on-Hudson,NY,,,,$395.00 ,12/2/2024,1
001PY00000ff6BMYAY,Croton-on-Hudson,NY,,,,$860.00 ,12/2/2024,1
001PY00000ff4AQYAY,Croton-On-Hudson,NY,,,,"$1,020.00 ",12/3/2024,1
001PY00000gOQhfYAG,Croton-on-Hudson,NY,,,,"$2,300.00 ",12/4/2024,1
001PY00000feiHSYAY,Croton-on-Hudson,NY,,,,$140.00 ,12/4/2024,2
001PY00000ff53eYAA,Croton-on-Hudson,NY,,,,$240.00 ,12/4/2024,1
001PY00000ff8zDYAQ,Croton-on-Hudson,NY,,,,$105.00 ,12/6/2024,1
001PY00000ffRkpYAE,Croton-on-Hudson,NY,,,,$50.00 ,12/10/2024,1
001PY00000ff2R5YAI,Croton-on-Hudson,NY,,,,"$1,350.00 ",12/13/2024,1
001PY00000feH8gYAE,Croton-on-Hudson,NY,,,,$205.00 ,12/20/2024,1
001PY00000ff56KYAQ,Croton-on-Hudson,NY,,,,$950.00 ,12/23/2024,1
001PY00000feEycYAE,Croton-on-Hudson,NY,,,,"$1,040.00 ",12/25/2024,1
001PY00000feIWtYAM,Croton-on-Hudson,NY,,,,"$2,275.00 ",12/30/2024,1
001PY00000fekHLYAY,Croton-on-Hudson,NY,,,,$555.00 ,12/30/2024,1
001PY00000ffJn9YAE,Croton-on-Hudson,NY,,,,$40.00 ,12/30/2024,1
001PY00000ff4clYAA,Croton-on-Hudson,NY,,,,$710.00 ,12/31/2024,2
001PY00000ff32gYAA,Croton-on-Hudson,NY,,,,$545.00 ,12/31/2024,1
001PY00000ffBbJYAU,Croton-on-Hudson,NY,,,,$750.00 ,12/31/2024,1
001PY00000ff1yTYAQ,Croton-on-Hudson,NY,,,,"$6,200.00 ",12/31/2024,1
001PY00000ffReaYAE,Croton-on-Hudson,NY,,,,$250.00 ,12/31/2024,1
001PY00000ff6hhYAA,Croton-on-Hudson,NY,,,,$185.00 ,1/10/2025,1
001PY00000feilmYAA,Croton-on-Hudson,NY,,,,"$1,609.42 ",2/18/2025,1
001PY00000ff7MiYAI,Croton-on-Hudson,NY,,,,$995.00 ,4/17/2025,13
001PY00000kDiglYAC,Croton-on-Hudson,NY,,,,$26.50 ,5/15/2025,1
001PY00000feD99YAE,Croton-on-Hudson,NY,,,,$605.30 ,5/20/2025,2
001PY00000ffFUtYAM,Croton-on-Hudson,NY,,,,$507.50 ,6/26/2025,4
001PY00000femxxYAA,Croton-on-Hudson,NY,,,,"$2,350.00 ",7/3/2025,2
001PY00000ff3E7YAI,Croton-on-Hudson,NY,,,,"$6,051.30 ",10/1/2025,19
001PY00000ff3SZYAY,Croton-on-Hudson,NY,,,,"$2,215.00 ",10/2/2025,24
001PY00000ff2npYAA,Croton-on-Hudson,NY,,,,$835.00 ,10/3/2025,8
001PY00000feYfSYAU,Croton-on-Hudson,NY,,,,$700.00 ,10/8/2025,2
001PY00000feYQBYA2,Croton-on-Hudson,NY,,,,"$1,568.00 ",10/9/2025,20
001PY00000ff1BJYAY,Croton-on-Hudson,NY,,,,"$2,790.00 ",10/14/2025,2
001PY00000fetmqYAA,Croton-on-Hudson,NY,,,,$810.00 ,10/16/2025,19
001PY00000gRf64YAC,Croton-on-Hudson,NY,,,,"$1,340.00 ",10/16/2025,2
001PY00000fegYBYAY,Cuyler,NY,,,,$5.00 ,12/2/2020,0
001PY00000ffPHjYAM,Dalmar,NY,,,,$100.00 ,10/5/2023,0
001PY00000ff4KeYAI,Delanson,NY,,,,$70.00 ,6/28/2021,0
001PY00000ffPjQYAU,Delhi,NY,,,,$110.00 ,4/17/2024,1
001PY00000fdub8YAA,Delhi,NY,,,,"$3,000.00 ",4/14/2025,2
001PY00000ff9m6YAA,Delmar,NY,,,,"$1,067.50 ",8/21/2020,0
001PY00000ffFPoYAM,Delmar,NY,,,,$155.00 ,9/4/2020,0
001PY00000ffA4JYAU,Delmar,NY,,,,$146.58 ,9/17/2020,0
001PY00000ffD4fYAE,Delmar,NY,,,,$100.00 ,12/31/2020,0
001PY00000ffDXtYAM,Delmar,NY,,,,$100.00 ,6/23/2021,0
001PY00000ffzUOYAY,Delmar,NY,,,,$75.00 ,6/23/2021,0
001PY00000ffH3mYAE,Delmar,NY,,,,$75.00 ,6/23/2021,0
001PY00000ffHBNYA2,Delmar,NY,,,,$125.00 ,6/24/2021,0
001PY00000ffHCDYA2,Delmar,NY,,,,$35.00 ,6/26/2021,0
001PY00000ffHCFYA2,Delmar,NY,,,,$54.00 ,6/26/2021,0
001PY00000ffHCEYA2,Delmar,NY,,,,$54.00 ,6/26/2021,0
001PY00000ffHCIYA2,Delmar,NY,,,,$72.00 ,6/26/2021,0
001PY00000ffHCNYA2,Delmar,NY,,,,$35.00 ,6/27/2021,0
001PY00000ffHLhYAM,Delmar,NY,,,,$75.00 ,7/2/2021,0
001PY00000fe0GxYAI,Delmar,NY,,,,$97.20 ,12/23/2021,0
001PY00000ferxyYAA,Delmar,NY,,,,$375.00 ,2/25/2022,0
001PY00000ffFklYAE,Delmar,NY,,,,$35.00 ,4/7/2022,0
001PY00000ff4ajYAA,Delmar,NY,,,,$100.00 ,12/30/2022,0
001PY00000ff5kyYAA,Delmar,NY,,,,$405.00 ,2/13/2023,0
001PY00000ffF5QYAU,Delmar,NY,,,,$150.00 ,2/21/2023,0
001PY00000ffDmRYAU,Delmar,NY,,,,$35.00 ,2/22/2023,0
001PY00000fetndYAA,Delmar,NY,,,,$40.00 ,4/4/2023,0
001PY00000ffOdsYAE,Delmar,NY,,,,$50.00 ,7/7/2023,0
001PY00000ffB7AYAU,Delmar,NY,,,,$90.00 ,12/13/2023,0
001PY00000ffBRaYAM,Delmar,NY,,,,$130.00 ,5/21/2024,1
001PY00000ff9DhYAI,Delmar,NY,,,,$640.00 ,10/28/2024,1
001PY00000ff3MdYAI,Delmar,NY,,,,$395.00 ,11/22/2024,1
001PY00000ff0spYAA,Delmar,NY,,,,"$8,415.00 ",11/25/2024,1
001PY00000ff9z5YAA,Delmar,NY,,,,$205.00 ,11/27/2024,1
001PY00000feF3IYAU,Delmar,NY,,,,$275.00 ,12/25/2024,1
001PY00000ff5JlYAI,Delmar,NY,,,,"$1,170.00 ",10/1/2025,19
001PY000014TAUDYA4,Delmar,NY,,,,$103.00 ,10/7/2025,1
001PY00000ffK5FYAU,Delmar,NY,,,,$75.00 ,10/14/2025,2
001PY00000fbcbUYAQ,Delmar,NY,,,,"$3,005.00 ",12/14/2020,0
001PY00000kCex0YAC,Delmar,NY,,,,$25.00 ,5/16/2025,1
001PY00000ff3LnYAI,Dobbs Ferry,NY,,,,$385.00 ,6/17/2024,1
001PY00000ffSqiYAE,Dobbs Ferry,NY,,,,$100.00 ,4/22/2024,2
001PY00000ff2wAYAQ,Dobbs Ferry,NY,,,,"$315,720.00 ",8/18/2025,3
001PY00000ffFkOYAU,Dobbs Ferry,NY,,,,$51.50 ,10/6/2025,1
001PY00000ffF3RYAU,Dobbs Ferry,NY,,,,$50.00 ,7/6/2020,0
001PY00000ffF5vYAE,Dobbs Ferry,NY,,,,$10.00 ,7/10/2020,0
001PY00000ffGJnYAM,Dobbs Ferry,NY,,,,$100.00 ,12/31/2020,0
001PY00000gRf5sYAC,Dobbs Ferry,NY,,,,"$1,200.00 ",12/31/2020,0
001PY00000feUxwYAE,Dobbs Ferry,NY,,,,$60.00 ,12/31/2020,0
001PY00000ffGttYAE,Dobbs Ferry,NY,,,,$35.00 ,2/11/2021,0
001PY00000ffI94YAE,Dobbs Ferry,NY,,,,$50.00 ,3/24/2021,0
001PY00000ffI9AYAU,Dobbs Ferry,NY,,,,$52.50 ,3/25/2021,0
001PY00000ffDouYAE,Dobbs Ferry,NY,,,,$75.00 ,12/12/2021,0
001PY00000ffGJHYA2,Dobbs Ferry,NY,,,,$100.00 ,12/15/2021,0
001PY00000ffBbMYAU,Dobbs Ferry,NY,,,,$305.00 ,12/27/2021,0
001PY00000fea2MYAQ,Dobbs Ferry,NY,,,,$50.00 ,1/3/2022,0
001PY00000ffJJqYAM,Dobbs Ferry,NY,,,,$100.00 ,6/30/2022,0
